8335, 2, lqr, 0.02, -0.08, 0.02, -0.08, -0.15, 0.54, -0.00, 5.26
8341, 2, lqr, 0.02, -0.07, 0.02, -0.08, -0.51, 1.21, 0.00, 78.56
8346, 2, lqr, 0.02, -0.07, 0.02, -0.07, -0.31, 0.69, -0.00, 37.42
8352, 2, lqr, 0.01, -0.07, 0.02, -0.07, -0.26, 0.51, -0.00, 27.38
8357, 2, lqr, 0.01, -0.06, 0.01, -0.07, -0.51, 1.15, 0.00, 85.91
8364, 2, lqr, 0.01, -0.06, 0.01, -0.06, -0.19, 0.45, -0.00, 23.36
8369, 2, lqr, 0.01, -0.05, 0.01, -0.06, -0.26, 0.64, 0.00, 40.18
8375, 2, lqr, 0.01, -0.05, 0.01, -0.05, -0.54, 1.15, 0.00, 97.50
8380, 2, lqr, 0.00, -0.04, 0.01, -0.05, -0.13, 0.38, 0.00, 20.53
8386, 2, lqr, 0.00, -0.04, 0.00, -0.04, -0.46, 0.92, 0.00, 84.83
8391, 2, lqr, -0.00, -0.03, 0.00, -0.04, -0.54, 1.15, 0.00, 106.27
8397, 2, lqr, -0.00, -0.03, -0.00, -0.03, -0.13, 0.45, 0.00, 31.31
8402, 2, lqr, -0.00, -0.02, -0.00, -0.03, -0.45, 1.15, 0.00, 99.77
8409, 2, lqr, -0.00, -0.02, -0.00, -0.02, -0.19, 0.77, 0.00, 55.74
8415, 2, lqr, -0.00, -0.02, -0.00, -0.02, 0.06, 0.38, -0.00, 9.43
8420, 2, lqr, -0.01, -0.01, -0.00, -0.02, -0.45, 1.41, 0.00, 113.33
8426, 2, lqr, -0.01, -0.01, -0.01, -0.01, -0.15, 0.84, -0.00, 58.07
8432, 2, lqr, -0.01, -0.00, -0.01, -0.01, -0.19, 0.77, -0.00, 62.59
8437, 2, lqr, -0.01, 0.01, -0.01, -0.00, -0.45, 1.53, 0.00, 124.66
8443, 2, lqr, -0.01, 0.01, -0.01, 0.01, 0.08, 0.61, -0.00, 26.03
8450, 2, lqr, -0.01, 0.02, -0.01, 0.01, -0.05, 0.88, -0.00, 52.46
8455, 2, lqr, -0.01, 0.03, -0.01, 0.02, -0.61, 2.07, 0.00, 168.66
8461, 2, lqr, -0.01, 0.03, -0.01, 0.03, 0.32, 0.19, 0.00, -16.43
8466, 2, lqr, -0.01, 0.04, -0.01, 0.03, -0.13, 1.28, -0.00, 78.22
8472, 2, lqr, -0.02, 0.05, -0.01, 0.04, -0.61, 2.07, 0.00, 172.17
8477, 2, lqr, -0.02, 0.05, -0.02, 0.05, 0.26, 0.26, -0.00, -1.88
8483, 2, lqr, -0.02, 0.06, -0.02, 0.05, -0.31, 1.69, -0.00, 119.94
8488, 2, lqr, -0.02, 0.06, -0.02, 0.06, -0.26, 1.21, -0.00, 100.87
8495, 2, lqr, -0.02, 0.07, -0.02, 0.06, 0.13, 0.64, -0.00, 31.13
8501, 2, lqr, -0.02, 0.08, -0.02, 0.07, -0.38, 1.66, -0.00, 134.55
8506, 2, lqr, -0.02, 0.08, -0.02, 0.08, -0.06, 0.96, -0.00, 71.00
8512, 2, lqr, -0.02, 0.09, -0.02, 0.08, 0.15, 0.92, -0.00, 40.11
8517, 2, lqr, -0.02, 0.10, -0.02, 0.09, -0.32, 1.60, -0.00, 127.09
8523, 2, lqr, -0.02, 0.10, -0.02, 0.10, 0.00, 1.00, -0.00, 66.16
8528, 2, lqr, -0.02, 0.11, -0.02, 0.10, -0.06, 0.96, -0.00, 74.20
8535, 2, lqr, -0.02, 0.12, -0.02, 0.11, -0.51, 1.85, -0.00, 166.31
8541, 2, lqr, -0.02, 0.12, -0.02, 0.12, 0.06, 0.64, -0.00, 51.73
8546, 2, lqr, -0.02, 0.13, -0.02, 0.12, -0.08, 1.23, -0.00, 89.54
8552, 2, lqr, -0.03, 0.14, -0.02, 0.13, -0.32, 1.21, -0.00, 124.36
8557, 2, lqr, -0.03, 0.14, -0.03, 0.14, -0.13, 0.83, -0.00, 88.27
8563, 2, lqr, -0.03, 0.15, -0.03, 0.14, -0.54, 1.61, -0.00, 171.01
8568, 2, lqr, -0.03, 0.16, -0.03, 0.15, -0.38, 1.21, -0.00, 141.90
8574, 2, lqr, -0.03, 0.16, -0.03, 0.16, -0.15, 0.92, -0.00, 103.51
8581, 2, lqr, -0.03, 0.17, -0.03, 0.16, -0.22, 0.99, -0.00, 116.76
8586, 2, lqr, -0.04, 0.18, -0.03, 0.17, -0.38, 1.28, -0.00, 151.28
8592, 2, lqr, -0.04, 0.18, -0.04, 0.18, -0.15, 1.07, -0.00, 115.72
8598, 2, lqr, -0.04, 0.19, -0.04, 0.18, -0.19, 1.09, -0.00, 123.11
8603, 2, lqr, -0.04, 0.20, -0.04, 0.19, -0.38, 1.53, -0.00, 166.18
8609, 2, lqr, -0.04, 0.21, -0.04, 0.20, -0.31, 1.46, -0.00, 156.11
8615, 2, lqr, -0.04, 0.21, -0.04, 0.21, -0.26, 1.28, -0.00, 146.25
8621, 2, lqr, -0.05, 0.22, -0.04, 0.21, -0.22, 1.04, -0.00, 136.48
8627, 2, lqr, -0.05, 0.23, -0.05, 0.22, -0.23, 1.46, -0.00, 152.90
8633, 2, lqr, -0.05, 0.24, -0.05, 0.23, -0.38, 1.79, -0.00, 187.35
8638, 2, lqr, -0.05, 0.25, -0.05, 0.24, -0.13, 1.41, -0.00, 142.93
8644, 2, lqr, -0.05, 0.26, -0.05, 0.25, -0.08, 1.69, -0.00, 145.84
8650, 2, lqr, -0.05, 0.27, -0.05, 0.26, -0.26, 1.73, -0.00, 173.36
8655, 2, lqr, -0.05, 0.28, -0.05, 0.27, -0.31, 2.30, -0.00, 200.79
8662, 2, lqr, -0.05, 0.29, -0.05, 0.28, 0.06, 1.73, -0.00, 133.55
8667, 2, lqr, -0.05, 0.30, -0.05, 0.29, 0.16, 1.48, -0.00, 111.30
8673, 2, lqr, -0.05, 0.31, -0.05, 0.30, -0.15, 3.45, -0.00, 216.87
8679, 2, lqr, -0.05, 0.33, -0.05, 0.31, 0.13, 2.43, -0.00, 147.11
8686, 2, lqr, -0.05, 0.35, -0.05, 0.33, 1.73, 9.78, 0.00, 161.19
8691, 2, lqr, -0.05, 0.37, -0.05, 0.35, 0.32, 3.07, -0.00, 135.50
8697, 2, lqr, -0.04, 0.39, -0.05, 0.37, 0.69, 3.76, -0.00, 103.78
8702, 2, lqr, -0.04, 0.41, -0.04, 0.39, 0.77, 3.20, -0.00, 70.18
8709, 2, lqr, -0.04, 0.43, -0.04, 0.41, 0.58, 3.71, -0.00, 107.50
8714, 2, lqr, -0.03, 0.45, -0.04, 0.43, 0.96, 3.83, 0.00, 53.34
8720, 2, lqr, -0.02, 0.47, -0.03, 0.45, 1.23, 4.07, 0.00, 16.98
8725, 2, lqr, -0.02, 0.49, -0.02, 0.47, 0.89, 3.96, 0.00, 51.03
8731, 2, lqr, -0.01, 0.52, -0.02, 0.49, 1.30, 4.53, 0.00, 5.98
8736, 2, lqr, -0.01, 0.54, -0.01, 0.52, 1.23, 4.68, 0.00, 13.05
8741, 2, lqr, -0.00, 0.57, -0.01, 0.54, 0.77, 4.28, 0.00, 56.02
8748, 2, lqr, 0.00, 0.59, -0.00, 0.57, 0.89, 3.90, 0.00, 20.31
8753, 2, lqr, 0.01, 0.61, 0.00, 0.59, 1.15, 4.53, 0.00, -1.33
8758, 2, lqr, 0.01, 0.64, 0.01, 0.61, 0.77, 4.09, 0.00, 30.23
8763, 2, lqr, 0.02, 0.66, 0.01, 0.64, 1.00, 4.60, 0.00, 9.50
8769, 2, lqr, 0.03, 0.68, 0.02, 0.66, 1.07, 4.37, 0.00, -14.70
8774, 2, lqr, 0.03, 0.71, 0.03, 0.68, 1.00, 4.76, 0.00, 1.24
8779, 2, lqr, 0.03, 0.73, 0.03, 0.71, 0.92, 4.60, 0.00, 0.90
8784, 2, lqr, 0.04, 0.75, 0.03, 0.73, 0.89, 3.64, 0.00, -32.55
8791, 2, lqr, 0.05, 0.77, 0.04, 0.75, 0.83, 3.64, -0.00, -30.38
8796, 2, lqr, 0.05, 0.79, 0.05, 0.77, 0.92, 4.53, -0.00, -20.35
8801, 2, lqr, 0.05, 0.82, 0.05, 0.79, 0.77, 3.64, -0.00, -33.37
8807, 2, lqr, 0.06, 0.84, 0.05, 0.82, 0.92, 4.30, -0.00, -39.05
8812, 2, lqr, 0.06, 0.86, 0.06, 0.84, 0.84, 4.22, -0.00, -36.51
8818, 2, lqr, 0.07, 0.88, 0.06, 0.86, 0.70, 3.13, -0.00, -57.20
8823, 2, lqr, 0.07, 0.90, 0.07, 0.88, 0.84, 3.83, -0.00, -59.12
8828, 2, lqr, 0.08, 0.92, 0.07, 0.90, 0.64, 3.20, -0.00, -56.78
8835, 2, lqr, 0.08, 0.93, 0.08, 0.92, 0.64, 2.94, -0.00, -69.58
8840, 2, lqr, 0.08, 0.95, 0.08, 0.93, 0.69, 3.37, -0.00, -67.05
8846, 2, lqr, 0.09, 0.97, 0.08, 0.95, 0.51, 2.81, -0.00, -64.67
8851, 2, lqr, 0.09, 0.98, 0.09, 0.97, 0.69, 2.99, -0.00, -87.14
8856, 2, lqr, 0.09, 1.00, 0.09, 0.98, 0.45, 2.43, -0.00, -75.85
8862, 2, lqr, 0.09, 1.01, 0.09, 1.00, 0.54, 2.76, -0.00, -80.61
8867, 2, lqr, 0.10, 1.02, 0.09, 1.01, 0.46, 2.61, -0.00, -78.04
8872, 2, lqr, 0.10, 1.04, 0.10, 1.02, 0.26, 2.11, -0.00, -68.24
8879, 2, lqr, 0.10, 1.05, 0.10, 1.04, 0.26, 1.79, -0.00, -80.02
8884, 2, lqr, 0.10, 1.06, 0.10, 1.05, 0.19, 1.66, -0.00, -76.81
8890, 2, lqr, 0.10, 1.07, 0.10, 1.06, 0.23, 1.92, -0.00, -75.16
8895, 2, lqr, 0.10, 1.08, 0.10, 1.07, 0.08, 1.69, -0.00, -62.26
8900, 2, lqr, 0.10, 1.08, 0.10, 1.08, -0.06, 1.47, -0.00, -49.52
8906, 2, lqr, 0.10, 1.09, 0.10, 1.08, -0.15, 1.84, -0.00, -24.61
8911, 2, lqr, 0.10, 1.10, 0.10, 1.09, -0.26, 1.41, -0.00, -22.12
8918, 2, lqr, 0.10, 1.11, 0.10, 1.10, -0.23, 1.46, -0.00, -21.97
8923, 2, lqr, 0.10, 1.12, 0.10, 1.11, -0.16, 0.82, -0.00, -48.66
8929, 2, lqr, 0.10, 1.12, 0.10, 1.12, -0.31, 1.15, -0.00, -17.09
8934, 2, lqr, 0.10, 1.13, 0.10, 1.12, -0.19, 0.77, -0.00, -42.48
8940, 2, lqr, 0.09, 1.13, 0.10, 1.13, -0.31, 0.77, -0.00, -24.89
8945, 2, lqr, 0.09, 1.13, 0.09, 1.13, -0.32, 0.51, -0.00, -28.31
8951, 2, lqr, 0.09, 1.13, 0.09, 1.13, -0.38, 0.38, -0.00, -21.02
8956, 2, lqr, 0.09, 1.14, 0.09, 1.13, -0.45, 0.32, -0.00, -10.61
8963, 2, lqr, 0.08, 1.14, 0.09, 1.14, -0.38, 0.13, -0.00, -21.74
8968, 2, lqr, 0.08, 1.14, 0.08, 1.14, -0.45, 0.13, -0.00, -9.39
8974, 2, lqr, 0.08, 1.14, 0.08, 1.14, -0.54, 0.15, -0.00, 7.16
8979, 2, lqr, 0.08, 1.14, 0.08, 1.14, -0.61, 0.08, -0.00, 19.34
8984, 2, lqr, 0.07, 1.14, 0.08, 1.14, -0.58, 0.00, -0.00, 16.82
8990, 2, lqr, 0.07, 1.14, 0.07, 1.14, -0.61, -0.08, -0.00, 23.89
8995, 2, lqr, 0.07, 1.14, 0.07, 1.14, -0.58, -0.13, -0.00, 22.15
9001, 2, lqr, 0.06, 1.14, 0.07, 1.14, -0.69, -0.15, -0.00, 41.51
9007, 2, lqr, 0.06, 1.14, 0.06, 1.14, -0.58, -0.19, -0.00, 29.99
9013, 2, lqr, 0.06, 1.14, 0.06, 1.14, -0.51, -0.13, -0.00, 27.90
9018, 2, lqr, 0.05, 1.13, 0.06, 1.14, -0.69, -0.15, -0.00, 55.73
9024, 2, lqr, 0.05, 1.13, 0.05, 1.13, -0.45, -0.32, -0.00, 22.15
9029, 2, lqr, 0.05, 1.13, 0.05, 1.13, -0.54, -0.08, -0.00, 45.44
9035, 2, lqr, 0.04, 1.13, 0.05, 1.13, -0.51, -0.13, -0.00, 44.83
9040, 2, lqr, 0.04, 1.13, 0.04, 1.13, -0.38, -0.38, -0.00, 22.59
9047, 2, lqr, 0.04, 1.13, 0.04, 1.13, -0.38, -0.05, -0.00, 36.71
9052, 2, lqr, 0.04, 1.13, 0.04, 1.13, -0.46, -0.23, -0.00, 44.65
9057, 2, lqr, 0.04, 1.13, 0.04, 1.13, -0.19, -0.38, -0.00, 5.86
9063, 2, lqr, 0.03, 1.12, 0.04, 1.13, -0.46, -0.23, -0.00, 49.47
9068, 2, lqr, 0.03, 1.12, 0.03, 1.12, -0.32, -0.26, -0.00, 32.74
9074, 2, lqr, 0.03, 1.12, 0.03, 1.12, -0.31, -0.46, -0.00, 26.76
9079, 2, lqr, 0.03, 1.12, 0.03, 1.12, -0.26, -0.26, -0.00, 28.53
9085, 2, lqr, 0.03, 1.12, 0.03, 1.12, -0.31, -0.38, -0.00, 33.43
9091, 2, lqr, 0.03, 1.11, 0.03, 1.12, -0.16, -0.38, -0.00, 16.11
9097, 2, lqr, 0.02, 1.11, 0.03, 1.11, -0.38, -0.23, -0.00, 52.64
9102, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.19, -0.26, -0.00, 28.04
9108, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.23, -0.31, -0.00, 33.11
9113, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.31, -0.23, -0.00, 47.83
9119, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.19, -0.19, -0.00, 35.40
9124, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.23, -0.08, -0.00, 45.71
9131, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.19, 0.00, -0.00, 44.69
9136, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.19, -0.06, -0.00, 44.32
9141, 2, lqr, 0.02, 1.11, 0.02, 1.11, -0.13, 0.00, -0.00, 38.96
9147, 2, lqr, 0.01, 1.11, 0.02, 1.11, -0.15, 0.08, -0.00, 45.87
9152, 2, lqr, 0.01, 1.11, 0.01, 1.11, -0.13, 0.00, -0.00, 41.18
9158, 2, lqr, 0.01, 1.11, 0.01, 1.11, -0.08, 0.00, -0.00, 34.96
9163, 2, lqr, 0.01, 1.11, 0.01, 1.11, -0.15, 0.00, -0.00, 46.22
9168, 2, lqr, 0.01, 1.11, 0.01, 1.11, 0.00, -0.06, -0.00, 23.89
9175, 2, lqr, 0.01, 1.11, 0.01, 1.11, -0.06, 0.00, -0.00, 34.90
9180, 2, lqr, 0.01, 1.11, 0.01, 1.11, 0.00, -0.06, -0.00, 24.43
9186, 2, lqr, 0.01, 1.11, 0.01, 1.11, 0.00, -0.15, -0.00, 21.60
9191, 2, lqr, 0.01, 1.11, 0.01, 1.11, 0.00, -0.08, -0.00, 23.98
9196, 2, lqr, 0.01, 1.11, 0.01, 1.11, 0.00, -0.06, -0.00, 24.36
9202, 2, lqr, 0.01, 1.10, 0.01, 1.11, 0.00, -0.15, -0.00, 21.53
9207, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.13, -0.00, 22.30
9213, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.08, -0.00, 23.89
9219, 2, lqr, 0.01, 1.10, 0.01, 1.10, -0.06, -0.06, -0.00, 33.29
9224, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.82
9230, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.82
9235, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.82
9240, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.82
9246, 2, lqr, 0.01, 1.10, 0.01, 1.10, -0.08, 0.08, -0.00, 39.94
9251, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 27.39
9256, 2, lqr, 0.01, 1.10, 0.01, 1.10, -0.06, 0.00, -0.00, 36.41
9263, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.06, 0.00, -0.00, 18.92
9268, 2, lqr, 0.01, 1.10, 0.01, 1.10, -0.08, 0.00, -0.00, 38.10
9273, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.06, -0.00, 25.93
9279, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 27.93
9284, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.06, -0.00, 25.91
9290, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.08, -0.15, -0.00, 12.37
9295, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.08, -0.00, 24.91
9300, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.06, -0.13, -0.00, 14.27
9307, 2, lqr, 0.01, 1.10, 0.01, 1.10, -0.06, -0.13, -0.00, 31.72
9312, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.06, -0.13, -0.00, 14.21
9318, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.08, -0.00, 24.26
9323, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.08, -0.00, 24.24
9328, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.13, -0.00, 22.61
9334, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.61
9339, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.06, -0.00, 24.59
9346, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.06, -0.00, 24.58
9351, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.58
9356, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.58
9362, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.58
9367, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.58
9372, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.06, -0.00, 24.56
9378, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, 0.00, -0.00, 26.56
9383, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.08, -0.08, -0.00, 13.44
9389, 2, lqr, 0.01, 1.10, 0.01, 1.10, 0.00, -0.05, -0.00, 24.27
9395, 2, lqr, 0.01, 1.09, 0.01, 1.10, 0.08, -0.23, -0.00, 8.03
9400, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.08, -0.00, 22.97
9405, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.13, -0.00, 21.34
9411, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.08, -0.23, -0.00, 7.38
9416, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.08, -0.00, 22.33
9422, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.06, -0.19, -0.00, 9.67
9427, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.15, -0.00, 19.30
9433, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.11, -0.00, 20.64
9439, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.08, -0.15, -0.00, 8.53
9444, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.08, -0.00, 21.07
9449, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.13, -0.00, 19.44
9455, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.08, -0.00, 21.03
9460, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, 0.00, -0.00, 23.43
9465, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, -0.06, -0.00, 21.41
9472, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, 0.00, -0.00, 23.41
9477, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, 0.00, -0.00, 23.41
9483, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.06, -0.06, -0.00, 12.38
9488, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, 0.00, -0.00, 22.84
9493, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.06, -0.06, -0.00, 11.81
9499, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.00, 0.00, -0.00, 22.28
9504, 2, lqr, 0.01, 1.09, 0.01, 1.09, 0.08, -0.08, -0.00, 9.16
9509, 2, lqr, 0.02, 1.08, 0.01, 1.09, 0.06, -0.06, -0.00, 10.68
9516, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.06, -0.06, -0.00, 10.12
9521, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.15, -0.00, 5.04
9526, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.00, -0.06, -0.00, 17.98
9532, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.15, -0.00, 4.45
9537, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.15, -0.00, 3.86
9542, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.06, -0.06, -0.00, 7.79
9548, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.15, -0.00, 2.71
9553, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.00, -0.08, -0.00, 15.26
9559, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.05, 0.00, -0.00, 9.85
9565, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.00, -0.08, -0.00, 14.69
9570, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.15, -0.00, 1.55
9575, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.00, 0.00, -0.00, 16.51
9581, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.08, -0.00, 3.39
9586, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.00, -0.08, -0.00, 13.53
9591, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.06, -0.06, -0.00, 4.89
9597, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.08, -0.08, -0.00, 2.24
9603, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.06, -0.06, -0.00, 3.76
9608, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.00, -0.13, -0.00, 10.20
9614, 2, lqr, 0.02, 1.08, 0.02, 1.08, 0.15, -0.15, -0.00, -12.05
9619, 2, lqr, 0.02, 1.07, 0.02, 1.08, 0.00, -0.15, -0.00, 8.23
9624, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.06, -0.13, -0.00, -0.01
9630, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.08, -0.15, -0.00, -3.09
9635, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.06, -0.06, -0.00, 0.84
9641, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.08, -0.15, -0.00, -4.24
9647, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.06, -0.13, -0.00, -2.32
9652, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.06, -0.13, -0.00, -2.91
9658, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.08, 0.00, -0.00, -1.15
9663, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.08, -0.08, -0.00, -4.12
9668, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.06, -0.06, -0.00, -2.59
9674, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.00, -0.08, -0.00, 5.46
9679, 2, lqr, 0.02, 1.07, 0.02, 1.07, 0.08, 0.00, -0.00, -2.85
9684, 2, lqr, 0.03, 1.07, 0.02, 1.07, 0.13, 0.00, -0.00, -10.73
9691, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.06, -0.06, -0.00, -4.82
9696, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.06, -0.06, -0.00, -5.40
9702, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.08, -0.08, -0.00, -8.05
9707, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.08, -0.08, -0.00, -8.62
9712, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.13, -0.06, -0.00, -16.11
9718, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.15, -0.15, -0.00, -23.43
9723, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.13, -0.13, -0.00, -20.37
9730, 2, lqr, 0.03, 1.07, 0.03, 1.07, 0.13, -0.13, -0.00, -21.51
9735, 2, lqr, 0.03, 1.06, 0.03, 1.07, 0.13, -0.19, -0.00, -24.65
9741, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.08, -0.23, -0.00, -19.67
9746, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.13, -0.19, -0.00, -26.40
9752, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.15, -0.23, -0.00, -32.13
9757, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.06, -0.19, -0.00, -19.68
9763, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.15, -0.23, -0.00, -33.88
9768, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.13, -0.26, -0.00, -32.45
9775, 2, lqr, 0.03, 1.06, 0.03, 1.06, 0.06, -0.19, -0.00, -22.58
9780, 2, lqr, 0.04, 1.05, 0.03, 1.06, 0.06, -0.26, -0.00, -25.20
9786, 2, lqr, 0.04, 1.05, 0.04, 1.05, 0.08, -0.23, -0.00, -26.68
9791, 2, lqr, 0.04, 1.05, 0.04, 1.05, 0.00, -0.15, -0.00, -14.16
9797, 2, lqr, 0.04, 1.05, 0.04, 1.05, 0.13, -0.32, -0.00, -37.47
9802, 2, lqr, 0.04, 1.05, 0.04, 1.05, 0.08, -0.23, -0.00, -28.50
9808, 2, lqr, 0.04, 1.05, 0.04, 1.05, 0.06, -0.19, -0.00, -26.20
9814, 2, lqr, 0.04, 1.05, 0.04, 1.05, 0.15, -0.38, -0.00, -45.23
9820, 2, lqr, 0.04, 1.04, 0.04, 1.05, 0.05, -0.22, -0.00, -27.64
9825, 2, lqr, 0.04, 1.04, 0.04, 1.04, 0.08, -0.38, -0.00, -36.30
9830, 2, lqr, 0.04, 1.04, 0.04, 1.04, 0.13, -0.32, -0.00, -42.26
9836, 2, lqr, 0.04, 1.04, 0.04, 1.04, 0.00, -0.31, -0.00, -24.99
9841, 2, lqr, 0.04, 1.04, 0.04, 1.04, 0.13, -0.45, -0.00, -47.53
9847, 2, lqr, 0.04, 1.03, 0.04, 1.04, 0.08, -0.46, -0.00, -41.80
9852, 2, lqr, 0.04, 1.03, 0.04, 1.03, 0.06, -0.32, -0.00, -36.33
9859, 2, lqr, 0.04, 1.03, 0.04, 1.03, 0.13, -0.51, -0.00, -52.02
9864, 2, lqr, 0.04, 1.03, 0.04, 1.03, 0.06, -0.38, -0.00, -40.20
9870, 2, lqr, 0.04, 1.02, 0.04, 1.03, 0.00, -0.54, -0.00, -36.64
9875, 2, lqr, 0.04, 1.02, 0.04, 1.02, 0.13, -0.45, -0.00, -51.98
9881, 2, lqr, 0.04, 1.02, 0.04, 1.02, 0.08, -0.46, -0.00, -46.25
9886, 2, lqr, 0.04, 1.02, 0.04, 1.02, 0.00, -0.45, -0.00, -35.80
9892, 2, lqr, 0.04, 1.01, 0.04, 1.02, 0.15, -0.69, -0.00, -64.95
